UF,Ano,Pessoas,Rural,Urbana,administracao_publica_na,administracao_publica_nao_qualificado,administracao_publica_qualificado,adulto,agricultura_na,agricultura_nao_qualificado,agricultura_ocupado,agricultura_ocupado_adulto,agricultura_ocupado_adulto_rural,agricultura_ocupado_adulto_urbana,agricultura_ocupado_crianca,agricultura_ocupado_crianca_rural,agricultura_ocupado_crianca_urbana,agricultura_ocupado_jovem,agricultura_ocupado_jovem_rural,agricultura_ocupado_jovem_urbana,agricultura_qualificado,alojamento_na,alojamento_nao_qualificado,alojamento_qualificado,atividades_mal_definidas_na,atividades_mal_definidas_nao_qualificado,atividades_mal_definidas_qualificado,comercio_na,comercio_nao_qualificado,comercio_qualificado,construcao_na,construcao_nao_qualificado,construcao_qualificado,crianca,criancas_menos14,desocupado,educacao_saude_na,educacao_saude_nao_qualificado,educacao_saude_qualificado,fora_forca_trabalho,fora_forca_trabalho_na,fora_forca_trabalho_nao_potencial,fora_forca_trabalho_potencial,forca_trabalho,forca_trabalho_desocupado,forca_trabalho_na,forca_trabalho_ocupado,idade_media_agricultura,industria_na,industria_nao_qualificado,industria_qualificado,informacao_na,informacao_nao_qualificado,informacao_qualificado,jovem,nao_qualificado,ocupacao_na,ocupado,ocupado_nao_subocupado,ocupado_subocupado,outros_servicos_na,outros_servicos_nao_qualificado,outros_servicos_qualificado,populacao_14mais,potencial_desalentado,potencial_nao_desalentado,qualificacao_na,qualificado,rural_administracao_publica,rural_adulto,rural_agricultura,rural_agricultura_adulto,rural_agricultura_crianca,rural_agricultura_escolaridade_na,rural_agricultura_fundamental_completo,rural_agricultura_fundamental_incompleto,rural_agricultura_jovem,rural_agricultura_medio_completo,rural_agricultura_medio_incompleto,rural_agricultura_sem_instrucao,rural_agricultura_superior_completo,rural_agricultura_superior_incompleto,rural_alojamento,rural_atividades_mal_definidas,rural_comercio,rural_construcao,rural_crianca,rural_educacao_saude,rural_escolaridadeNA,rural_fundamental_completo,rural_fundamental_incompleto,rural_industria,rural_informacao,rural_jovem,rural_medio_completo,rural_medio_incompleto,rural_nao_qualificado,rural_outros_servicos,rural_qualificacao_na,rural_qualificado,rural_sem_instrucao,rural_servicos_domesticos,rural_setor_na,rural_superior_completo,rural_superior_incompleto,rural_transporte,servicos_domesticos_na,servicos_domesticos_nao_qualificado,servicos_domesticos_qualificado,setor_administracao_publica,setor_agricultura,setor_alojamento,setor_atividades_mal_definidas,setor_comercio,setor_construcao,setor_educacao_saude,setor_industria,setor_informacao,setor_na,setor_na_na,setor_na_nao_qualificado,setor_na_qualificado,setor_outros_servicos,setor_servicos_domesticos,setor_transporte,transporte_na,transporte_nao_qualificado,transporte_qualificado,urbano_administracao_publica,urbano_adulto,urbano_agricultura,urbano_agricultura_adulto,urbano_agricultura_crianca,urbano_agricultura_escolaridade_na,urbano_agricultura_fundamental_completo,urbano_agricultura_fundamental_incompleto,urbano_agricultura_jovem,urbano_agricultura_medio_completo,urbano_agricultura_medio_incompleto,urbano_agricultura_sem_instrucao,urbano_agricultura_superior_completo,urbano_agricultura_superior_incompleto,urbano_alojamento,urbano_atividades_mal_definidas,urbano_comercio,urbano_construcao,urbano_crianca,urbano_educacao_saude,urbano_escolaridadeNA,urbano_fundamental_completo,urbano_fundamental_incompleto,urbano_industria,urbano_informacao,urbano_jovem,urbano_medio_completo,urbano_medio_incompleto,urbano_nao_qualificado,urbano_outros_servicos,urbano_qualificacao_na,urbano_qualificado,urbano_sem_instrucao,urbano_servicos_domesticos,urbano_setor_na,urbano_superior_completo,urbano_superior_incompleto,urbano_transporte
Minas Gerais,2015,20464498.0,2879315.0,17585183.0,0.0,292377.0,233163.0,11083523.0,0.0,1153392.0,1186111.0,891893.0,554873.0,337020.0,0.0,0.0,0.0,294217.0,184046.0,110172.0,32719.0,0.0,423790.0,38838.0,0.0,867.0,315.0,0.0,1494670.0,249435.0,0.0,809200.0,55271.0,3925624.0,3925624.0,912279.0,0.0,395370.0,609597.0,5944630.0,0.0,5422323.0,522307.0,10594244.0,912279.0,0.0,9681965.0,41.14,0.0,1188139.0,195405.0,0.0,493043.0,406758.0,5455351.0,16487725.0,9870254.0,9681965.0,9031836.0,650129.0,0.0,371577.0,97011.0,16538874.0,198881.0,323426.0,1372741.0,2604031.0,32123.0,1560522.0,738918.0,554873.0,0.0,0.0,73459.0,497309.0,184046.0,69977.0,40403.0,48835.0,5491.0,3443.0,28876.0,0.0,68297.0,62089.0,620795.0,59359.0,195250.0,227825.0,1631190.0,99225.0,16112.0,697998.0,304385.0,153531.0,2600937.0,15074.0,195250.0,83128.0,284006.0,79843.0,1660071.0,57378.0,25750.0,19328.0,0.0,683985.0,11341.0,525540.0,1186111.0,462628.0,1182.0,1744105.0,864471.0,1004967.0,1383544.0,899801.0,10782533.0,1372741.0,8780940.0,628852.0,468588.0,695326.0,445701.0,0.0,400376.0,45326.0,493418.0,9523001.0,447192.0,337020.0,0.0,0.0,54583.0,251648.0,110172.0,68637.0,20117.0,28422.0,15567.0,8218.0,433752.0,1182.0,1675808.0,802382.0,3304829.0,945608.0,1177492.0,1582047.0,6461103.0,1284319.0,883688.0,4757353.0,3763898.0,1084701.0,13886788.0,453514.0,1177492.0,2520903.0,995040.0,615484.0,9122462.0,1755067.0,765836.0,426374.0
Minas Gerais,2016,20576868.0,2769801.0,17807068.0,0.0,257602.0,223597.0,11194639.0,0.0,1102391.0,1137725.0,861294.0,527732.0,333562.0,0.0,0.0,0.0,276431.0,167504.0,108927.0,35334.0,0.0,427870.0,39566.0,0.0,626.0,0.0,0.0,1517369.0,306999.0,0.0,774882.0,56668.0,3893657.0,3893657.0,1207016.0,0.0,450890.0,635118.0,5910804.0,0.0,5299712.0,611092.0,10772408.0,1207016.0,0.0,9565392.0,41.44,0.0,1054692.0,217862.0,0.0,427189.0,419105.0,5488572.0,16349738.0,9804460.0,9565392.0,8996710.0,568682.0,0.0,369840.0,107125.0,16683211.0,303603.0,307489.0,1442014.0,2785117.0,24856.0,1513929.0,695237.0,527732.0,0.0,0.0,69578.0,463009.0,167504.0,73950.0,36478.0,41870.0,6021.0,4331.0,26012.0,74.0,60630.0,56690.0,595503.0,50611.0,195077.0,226520.0,1546127.0,89584.0,17368.0,660369.0,315807.0,143978.0,2487089.0,11404.0,195077.0,87635.0,254657.0,81191.0,1641145.0,57739.0,29896.0,15000.0,0.0,679163.0,13161.0,481199.0,1137725.0,467435.0,626.0,1824368.0,831549.0,1086008.0,1272554.0,846294.0,11011476.0,1442014.0,8891858.0,677605.0,476965.0,692324.0,448344.0,0.0,395367.0,52976.0,456343.0,9680711.0,442488.0,333562.0,0.0,0.0,47411.0,242701.0,108927.0,72003.0,29415.0,25976.0,17876.0,7106.0,441424.0,553.0,1763738.0,774859.0,3298154.0,1035397.0,1246937.0,1545107.0,6241504.0,1182970.0,828926.0,4828203.0,3958945.0,1152310.0,13862649.0,465561.0,1246937.0,2697482.0,964784.0,611133.0,9370332.0,1879427.0,818055.0,433344.0
Minas Gerais,2017,20684876.0,2742904.0,17941972.0,0.0,244658.0,225037.0,11350244.0,0.0,1108511.0,1144795.0,869447.0,519698.0,349749.0,0.0,0.0,0.0,275349.0,177686.0,97663.0,36284.0,0.0,475082.0,48797.0,0.0,1111.0,28.0,0.0,1503841.0,285489.0,0.0,729433.0,51820.0,3912717.0,3912717.0,1337585.0,0.0,417344.0,642108.0,5839665.0,0.0,5143873.0,695792.0,10932494.0,1337585.0,0.0,9594909.0,41.44,0.0,1089241.0,202166.0,0.0,442062.0,421543.0,5421915.0,16479857.0,9752382.0,9594909.0,8924668.0,670241.0,0.0,394395.0,89332.0,16772159.0,350029.0,345763.0,1438415.0,2766604.0,17812.0,1511341.0,697384.0,519698.0,0.0,0.0,72448.0,451869.0,177686.0,91621.0,40089.0,31039.0,6224.0,4094.0,30595.0,55.0,53858.0,49872.0,562821.0,45238.0,177891.0,215969.0,1522097.0,87343.0,15046.0,668741.0,333316.0,159217.0,2483511.0,12225.0,177891.0,81502.0,252912.0,87922.0,1626876.0,53805.0,27696.0,18678.0,0.0,717485.0,10335.0,469695.0,1144795.0,523878.0,1139.0,1789330.0,781253.0,1059451.0,1291406.0,863605.0,11089967.0,1438415.0,8962322.0,689230.0,483726.0,727821.0,458810.0,0.0,394373.0,64437.0,451883.0,9838903.0,447411.0,349749.0,0.0,0.0,50488.0,254515.0,97663.0,69078.0,26835.0,20529.0,17270.0,8696.0,493283.0,1084.0,1735471.0,731382.0,3349895.0,1014213.0,1260524.0,1536074.0,6233962.0,1204063.0,848559.0,4753174.0,4109112.0,1198654.0,13996346.0,471501.0,1260524.0,2685102.0,918543.0,639898.0,9463091.0,1890279.0,794824.0,440132.0
Minas Gerais,2018,20788571.0,2725240.0,18063330.0,0.0,236288.0,221584.0,11648686.0,0.0,1154961.0,1192734.0,899414.0,535444.0,363969.0,0.0,0.0,0.0,293321.0,183558.0,109763.0,37773.0,0.0,507991.0,60047.0,0.0,1008.0,462.0,0.0,1490571.0,282221.0,0.0,714901.0,57627.0,3870131.0,3870131.0,1193483.0,0.0,402994.0,711666.0,5848462.0,0.0,5064567.0,783895.0,11069977.0,1193483.0,0.0,9876493.0,41.41,0.0,1109948.0,222847.0,0.0,449118.0,447397.0,5269754.0,16402993.0,9718594.0,9876493.0,9070114.0,806380.0,0.0,432883.0,120908.0,16918439.0,388344.0,395551.0,1405786.0,2979792.0,20963.0,1527322.0,719002.0,535444.0,0.0,0.0,68085.0,462748.0,183558.0,100446.0,43572.0,33271.0,6236.0,4644.0,34814.0,39.0,58959.0,49186.0,546708.0,46736.0,177597.0,202453.0,1503134.0,78876.0,14053.0,651211.0,351304.0,162330.0,2460185.0,14615.0,177597.0,87459.0,240964.0,97143.0,1569738.0,55569.0,31890.0,21115.0,0.0,719405.0,15534.0,457871.0,1192734.0,568037.0,1469.0,1772793.0,772528.0,1114660.0,1332795.0,896514.0,10912077.0,1405786.0,8771474.0,734817.0,553791.0,734939.0,478361.0,0.0,411452.0,66909.0,436909.0,10121364.0,473732.0,363969.0,0.0,0.0,47478.0,269329.0,109763.0,76214.0,32497.0,21321.0,19924.0,6969.0,533223.0,1430.0,1713833.0,723342.0,3323423.0,1067924.0,1228189.0,1460226.0,6164496.0,1253919.0,882461.0,4618543.0,4157025.0,1216311.0,13942808.0,539176.0,1228189.0,2892333.0,944750.0,637797.0,9342339.0,2086103.0,806230.0,457245.0
Minas Gerais,2019,20887950.0,2719652.0,18168297.0,0.0,223567.0,213479.0,11899838.0,0.0,1119912.0,1163414.0,894613.0,528636.0,365977.0,0.0,0.0,0.0,268801.0,160066.0,108735.0,43501.0,0.0,513759.0,70767.0,0.0,1566.0,243.0,0.0,1503438.0,331960.0,0.0,734086.0,54070.0,3826111.0,3826111.0,1132347.0,0.0,398946.0,710066.0,5873668.0,0.0,5095317.0,778352.0,11188171.0,1132347.0,0.0,10055824.0,41.9,0.0,1147236.0,245756.0,0.0,488069.0,465320.0,5162001.0,16438420.0,9699779.0,10055824.0,9228958.0,826866.0,0.0,414964.0,130462.0,17061839.0,401774.0,376578.0,1383683.0,3065846.0,20310.0,1564257.0,688702.0,528636.0,0.0,0.0,72367.0,439314.0,160066.0,94641.0,41278.0,29563.0,7244.0,4295.0,31467.0,133.0,59503.0,54093.0,524045.0,46663.0,169308.0,218815.0,1478781.0,85586.0,16102.0,631350.0,358009.0,170878.0,2462705.0,15567.0,169308.0,87640.0,236222.0,94763.0,1588403.0,54420.0,33220.0,18359.0,0.0,714843.0,20865.0,437046.0,1163414.0,584525.0,1809.0,1835399.0,788157.0,1109012.0,1392992.0,953389.0,10832126.0,1383683.0,8744177.0,704265.0,545426.0,735709.0,508946.0,0.0,433856.0,75090.0,416735.0,10335580.0,474712.0,365977.0,0.0,0.0,47779.0,249340.0,108735.0,91505.0,32509.0,21617.0,23563.0,8399.0,553058.0,1676.0,1775895.0,734063.0,3302065.0,1062349.0,1214376.0,1469910.0,6149948.0,1307406.0,937287.0,4530651.0,4249759.0,1204149.0,13975714.0,529859.0,1214376.0,2978207.0,901949.0,640946.0,9243722.0,2127790.0,850417.0,490587.0
Minas Gerais,2020,20983141.0,2847349.0,18135791.0,0.0,232623.0,230002.0,11986823.0,0.0,1111564.0,1162808.0,878400.0,541888.0,336512.0,0.0,0.0,0.0,284408.0,176715.0,107692.0,51243.0,0.0,384115.0,62406.0,0.0,207.0,0.0,0.0,1261792.0,313470.0,0.0,645346.0,54677.0,3886725.0,3886725.0,1351514.0,0.0,407082.0,745007.0,6490429.0,0.0,5394819.0,1095610.0,10605987.0,1351514.0,0.0,9254473.0,41.3,0.0,1007588.0,252934.0,0.0,454511.0,454029.0,5109593.0,16359439.0,10377154.0,9254473.0,8562091.0,692382.0,0.0,371127.0,125584.0,17096416.0,506327.0,589283.0,1400857.0,3222845.0,25982.0,1609162.0,718603.0,541888.0,0.0,0.0,91202.0,418460.0,176715.0,126684.0,47839.0,18796.0,9171.0,6451.0,31527.0,0.0,61102.0,46902.0,565665.0,56193.0,191402.0,236270.0,1489744.0,85531.0,17915.0,672523.0,428969.0,173070.0,2551308.0,13395.0,191402.0,104639.0,223256.0,69276.0,1704800.0,68706.0,35933.0,16123.0,0.0,601983.0,16495.0,462625.0,1162808.0,446522.0,207.0,1575262.0,700023.0,1152090.0,1260523.0,908540.0,11728668.0,1400857.0,9467167.0,860644.0,496711.0,618478.0,470685.0,0.0,414333.0,56352.0,436642.0,10377661.0,444204.0,336512.0,0.0,0.0,46366.0,226387.0,107692.0,92383.0,32186.0,11262.0,27096.0,8526.0,414995.0,207.0,1514160.0,653121.0,3321060.0,1095897.0,1209454.0,1389355.0,6004892.0,1174992.0,890625.0,4437070.0,4403323.0,1141885.0,13808131.0,483316.0,1209454.0,3118206.0,868675.0,549202.0,10023867.0,2270482.0,847724.0,454562.0
Minas Gerais,2021,21073791.0,3144546.0,17929245.0,0.0,209603.0,265745.0,12068689.0,0.0,1223945.0,1289536.0,984851.0,657550.0,327301.0,0.0,0.0,0.0,304685.0,209394.0,95291.0,65591.0,0.0,396703.0,71932.0,0.0,837.0,322.0,0.0,1374413.0,314352.0,0.0,729387.0,61989.0,3911768.0,3911768.0,1282188.0,0.0,382176.0,708482.0,6195883.0,0.0,5306152.0,889731.0,10966139.0,1282188.0,0.0,9683952.0,41.62,0.0,1090258.0,271232.0,0.0,451508.0,499562.0,5093333.0,16330237.0,10107651.0,9683952.0,8887081.0,796871.0,0.0,335444.0,127704.0,17162023.0,432687.0,457044.0,1410425.0,3333129.0,27349.0,1838756.0,866944.0,657550.0,0.0,0.0,115023.0,481732.0,209394.0,161252.0,55484.0,25299.0,19790.0,8365.0,28658.0,159.0,71236.0,52364.0,583247.0,51998.0,216779.0,257062.0,1598748.0,91749.0,25910.0,722543.0,510357.0,198725.0,2809870.0,17483.0,216779.0,117897.0,244979.0,76028.0,1815714.0,81867.0,36030.0,18954.0,0.0,638757.0,17042.0,475348.0,1289536.0,468635.0,1159.0,1688766.0,791376.0,1090658.0,1361489.0,951070.0,11389839.0,1410425.0,9127813.0,851601.0,463148.0,655799.0,446967.0,0.0,369392.0,77575.0,447999.0,10229933.0,422593.0,327301.0,0.0,0.0,54179.0,193566.0,95291.0,94212.0,30766.0,12434.0,30297.0,7139.0,439977.0,1001.0,1617530.0,739012.0,3328520.0,1038660.0,1193645.0,1345986.0,5758863.0,1269741.0,925159.0,4370791.0,4321874.0,1188357.0,13520367.0,445665.0,1193645.0,3215232.0,905287.0,579771.0,9574125.0,2402244.0,812988.0,428013.0
Minas Gerais,2022,21159903.0,3026793.0,18133110.0,0.0,238736.0,238831.0,12347578.0,0.0,1233977.0,1293963.0,998589.0,623170.0,375418.0,0.0,0.0,0.0,295374.0,168303.0,127071.0,59986.0,0.0,436749.0,67036.0,0.0,385.0,76.0,0.0,1476199.0,368346.0,0.0,779629.0,76269.0,3833798.0,3833798.0,804442.0,0.0,433731.0,757779.0,6140013.0,0.0,5453471.0,686542.0,11186092.0,804442.0,0.0,10381650.0,42.01,0.0,1194194.0,270345.0,0.0,467407.0,556390.0,4978527.0,16444414.0,9973811.0,10381650.0,9801627.0,580022.0,0.0,398459.0,128882.0,17326105.0,310775.0,375768.0,1372685.0,3342804.0,26032.0,1857057.0,791474.0,623170.0,0.0,0.0,91891.0,450254.0,168303.0,142021.0,56599.0,27125.0,18589.0,4993.0,25251.0,25.0,77831.0,53993.0,541526.0,56170.0,192312.0,231836.0,1538708.0,117289.0,19493.0,628210.0,497845.0,184795.0,2715259.0,13332.0,192312.0,119222.0,262075.0,95223.0,1733203.0,93141.0,26081.0,17476.0,0.0,688964.0,18579.0,477567.0,1293963.0,503785.0,460.0,1844546.0,855898.0,1191510.0,1464539.0,1023797.0,10778253.0,1372685.0,8691434.0,714134.0,527341.0,707543.0,490699.0,0.0,404549.0,86150.0,451535.0,10490521.0,502489.0,375418.0,0.0,0.0,49776.0,240156.0,127071.0,113434.0,44148.0,18572.0,28829.0,7574.0,478534.0,435.0,1766714.0,801906.0,3292272.0,1135340.0,1180372.0,1278798.0,5759298.0,1347251.0,1004304.0,4350317.0,4530121.0,1246317.0,13729156.0,514009.0,1180372.0,3223582.0,914622.0,612319.0,9045050.0,2417001.0,806582.0,473223.0
Minas Gerais,2023,21241608.0,2789844.0,18451764.0,0.0,219501.0,244208.0,12511793.0,0.0,1164819.0,1220718.0,941640.0,566452.0,375188.0,0.0,0.0,0.0,279078.0,148468.0,130610.0,55898.0,0.0,447933.0,73611.0,0.0,443.0,953.0,0.0,1468500.0,397600.0,0.0,752355.0,84721.0,3795657.0,3795657.0,678472.0,0.0,455286.0,790081.0,6303742.0,0.0,5788709.0,515033.0,11142210.0,678472.0,0.0,10463737.0,42.3,0.0,1192020.0,291537.0,0.0,486760.0,582618.0,4934158.0,16421956.0,10099398.0,10463737.0,10020500.0,443237.0,0.0,407140.0,133477.0,17445951.0,215294.0,299739.0,1328190.0,3491461.0,26395.0,1739252.0,714920.0,566452.0,0.0,0.0,76360.0,390197.0,148468.0,156105.0,50936.0,25171.0,11670.0,4481.0,21631.0,0.0,68810.0,49928.0,480702.0,56177.0,160627.0,216523.0,1386167.0,98505.0,16797.0,569890.0,473741.0,179021.0,2508730.0,15185.0,160627.0,120486.0,253279.0,89827.0,1611928.0,88825.0,31661.0,19740.0,0.0,640744.0,19758.0,463709.0,1220718.0,521543.0,1396.0,1866100.0,837077.0,1245367.0,1483558.0,1069378.0,10777871.0,1328190.0,8711506.0,738175.0,540618.0,660503.0,553772.0,0.0,474950.0,78823.0,437314.0,10772541.0,505798.0,375188.0,0.0,0.0,49731.0,229687.0,130610.0,123018.0,44376.0,19240.0,30485.0,9261.0,499912.0,1396.0,1797290.0,787149.0,3314955.0,1189191.0,1167563.0,1343638.0,5627172.0,1385053.0,1052580.0,4364268.0,4739424.0,1238228.0,13913226.0,525432.0,1167563.0,3370975.0,964764.0,570675.0,9165943.0,2545866.0,825109.0,534032.0
Minas Gerais,2024,21318904.0,2438192.0,18880712.0,0.0,218720.0,260424.0,12646415.0,0.0,1066906.0,1124067.0,843480.0,462769.0,380710.0,0.0,0.0,0.0,280588.0,135531.0,145057.0,57162.0,0.0,465367.0,70694.0,0.0,425.0,0.0,0.0,1511544.0,388697.0,0.0,797922.0,77695.0,3777753.0,3777753.0,593654.0,0.0,471516.0,877885.0,6163299.0,0.0,5669370.0,493929.0,11377852.0,593654.0,0.0,10784198.0,42.02,0.0,1232861.0,347358.0,0.0,533232.0,601058.0,4894735.0,16351895.0,9941052.0,10784198.0,10338346.0,445852.0,0.0,400552.0,149795.0,17541151.0,209516.0,284413.0,1299947.0,3667061.0,26297.0,1543033.0,598300.0,462769.0,0.0,0.0,66198.0,325344.0,135531.0,119135.0,48840.0,21917.0,13538.0,3328.0,28544.0,0.0,71181.0,56247.0,398724.0,50833.0,128855.0,196325.0,1230263.0,85399.0,17613.0,496435.0,412306.0,162763.0,2190614.0,18887.0,128855.0,118723.0,188957.0,81073.0,1386181.0,85327.0,33397.0,17637.0,0.0,676272.0,22084.0,479144.0,1124067.0,536061.0,425.0,1900241.0,875617.0,1349401.0,1580219.0,1134290.0,10534705.0,1299947.0,8499571.0,735187.0,550347.0,698356.0,556029.0,0.0,477006.0,79023.0,452847.0,11103382.0,525767.0,380710.0,0.0,0.0,61247.0,233152.0,145057.0,126918.0,47171.0,16984.0,28455.0,11841.0,507517.0,425.0,1829060.0,819371.0,3379029.0,1298568.0,1171092.0,1384079.0,5565750.0,1494821.0,1116677.0,4398300.0,4922215.0,1274370.0,14161282.0,531460.0,1171092.0,3548338.0,1014869.0,617283.0,9148524.0,2711258.0,837080.0,538392.0
Minas Gerais,2025,21391443.0,2361945.0,19029497.0,0.0,218124.0,280984.0,12817138.0,0.0,1063298.0,1123613.0,859687.0,468851.0,390836.0,0.0,0.0,0.0,263926.0,111579.0,152347.0,60315.0,0.0,457433.0,67564.0,0.0,1885.0,512.0,0.0,1576440.0,401955.0,0.0,754088.0,68479.0,3714935.0,3714935.0,504362.0,0.0,476273.0,899740.0,6276756.0,0.0,5849181.0,427575.0,11399751.0,504362.0,0.0,10895389.0,42.39,0.0,1243491.0,344905.0,0.0,512886.0,623781.0,4859369.0,16259368.0,9991691.0,10895389.0,10488506.0,406884.0,0.0,424864.0,174549.0,17676507.0,180932.0,246643.0,1281327.0,3850748.0,24821.0,1504645.0,580430.0,468851.0,0.0,0.0,59587.0,324935.0,111579.0,114353.0,45460.0,20700.0,10548.0,4848.0,28635.0,107.0,66809.0,63198.0,408940.0,52305.0,126944.0,174784.0,1194389.0,84221.0,16570.0,448360.0,393326.0,158997.0,2112721.0,13750.0,126944.0,122280.0,191226.0,69853.0,1346023.0,84748.0,37532.0,15224.0,0.0,649002.0,23104.0,499108.0,1123613.0,524997.0,2397.0,1978394.0,822567.0,1376012.0,1588396.0,1136667.0,10496053.0,1281327.0,8405218.0,809508.0,599413.0,672106.0,571718.0,0.0,476367.0,95351.0,474287.0,11312492.0,543184.0,390836.0,0.0,0.0,58603.0,200244.0,152347.0,159940.0,57396.0,22081.0,32365.0,12555.0,496362.0,2290.0,1911586.0,759369.0,3305995.0,1323707.0,1154383.0,1339240.0,5450723.0,1504175.0,1120097.0,4411009.0,5131834.0,1241990.0,14146646.0,585663.0,1154383.0,3728467.0,982859.0,602253.0,9150030.0,2875627.0,852840.0,556494.0
Paraná,2012,10817448.0,1569670.0,9247778.0,0.0,127392.0,131140.0,5582742.0,0.0,626465.0,649484.0,495690.0,360002.0,135687.0,0.0,0.0,0.0,153794.0,112311.0,41483.0,23019.0,0.0,180539.0,19339.0,0.0,392.0,164.0,0.0,838149.0,166863.0,0.0,421678.0,27275.0,2276813.0,2276813.0,282311.0,0.0,196788.0,287027.0,2915629.0,0.0,2699908.0,215721.0,5625005.0,282311.0,0.0,5342695.0,41.63,0.0,844869.0,143046.0,0.0,308791.0,260108.0,2957893.0,8616737.0,5192442.0,5342695.0,5050923.0,291772.0,0.0,154827.0,41309.0,8540635.0,55575.0,160146.0,790691.0,1410020.0,19341.0,839892.0,472313.0,360002.0,0.0,0.0,61448.0,288946.0,112311.0,65114.0,26289.0,21154.0,5670.0,3693.0,10982.0,51.0,50214.0,36281.0,344362.0,23768.0,107660.0,152974.0,841226.0,76285.0,17681.0,385417.0,194647.0,83236.0,1415078.0,8264.0,107660.0,46933.0,142994.0,36271.0,803699.0,29838.0,17095.0,14518.0,0.0,295038.0,2030.0,258532.0,649484.0,199878.0,556.0,1005012.0,448953.0,483815.0,987914.0,568899.0,5474753.0,790691.0,4403179.0,280882.0,196137.0,297067.0,246448.0,0.0,218630.0,27818.0,239190.0,4742850.0,177170.0,135687.0,0.0,0.0,21524.0,91603.0,41483.0,28778.0,7928.0,13681.0,9428.0,4227.0,188896.0,505.0,954798.0,412671.0,1932451.0,460047.0,683032.0,914876.0,3221101.0,911629.0,551217.0,2572476.0,1880421.0,583329.0,7201659.0,187873.0,683032.0,1363087.0,601931.0,260796.0,4671054.0,974953.0,388134.0,231930.0
Paraná,2013,10913625.0,1595148.0,9318477.0,0.0,118946.0,119201.0,5740675.0,0.0,638672.0,662668.0,507403.0,364272.0,143131.0,0.0,0.0,0.0,155265.0,112089.0,43176.0,23996.0,0.0,177047.0,22423.0,0.0,164.0,379.0,0.0,878397.0,177842.0,0.0,458719.0,29207.0,2247238.0,2247238.0,251724.0,0.0,206498.0,311041.0,2922633.0,0.0,2771581.0,151052.0,5743754.0,251724.0,0.0,5492030.0,41.75,0.0,844013.0,138743.0,0.0,309668.0,279628.0,2925712.0,8678597.0,5169871.0,5492030.0,5288748.0,203282.0,0.0,162619.0,41778.0,8666387.0,39530.0,111522.0,765881.0,1469146.0,19199.0,859683.0,476361.0,364272.0,0.0,0.0,68249.0,282531.0,112089.0,71799.0,26921.0,17538.0,6524.0,2799.0,12332.0,31.0,57692.0,41336.0,347689.0,27066.0,108643.0,178537.0,833731.0,76084.0,17404.0,387775.0,199241.0,84972.0,1430041.0,10112.0,108643.0,56464.0,133559.0,36671.0,803777.0,36768.0,19696.0,17083.0,0.0,291184.0,3910.0,238148.0,662668.0,199470.0,544.0,1056239.0,487926.0,517539.0,982756.0,589296.0,5421594.0,765881.0,4363218.0,292495.0,204397.0,295095.0,257951.0,0.0,229449.0,28502.0,218949.0,4880992.0,186307.0,143131.0,0.0,0.0,24743.0,93451.0,43176.0,34271.0,9608.0,9561.0,11170.0,3504.0,187139.0,513.0,998547.0,446590.0,1899549.0,490473.0,657238.0,923013.0,3193468.0,906672.0,571892.0,2537936.0,1947531.0,599886.0,7248556.0,194285.0,657238.0,1412683.0,584659.0,258424.0,4617818.0,1029830.0,382852.0,240869.0
Paraná,2014,11007564.0,1428502.0,9579062.0,0.0,132626.0,143448.0,5843953.0,0.0,572830.0,599214.0,456755.0,318405.0,138349.0,0.0,0.0,0.0,142459.0,98750.0,43709.0,26385.0,0.0,188743.0,21096.0,0.0,822.0,0.0,0.0,888853.0,186695.0,0.0,462238.0,28165.0,2242987.0,2242987.0,235578.0,0.0,202106.0,311793.0,2997649.0,0.0,2871233.0,126416.0,5766928.0,235578.0,0.0,5531349.0,41.99,0.0,832233.0,155194.0,0.0,329327.0,275581.0,2920623.0,8674201.0,5240636.0,5531349.0,5357357.0,173992.0,0.0,156075.0,47883.0,8764577.0,32652.0,93764.0,796477.0,1536886.0,17557.0,783359.0,417155.0,318405.0,0.0,0.0,51901.0,243029.0,98750.0,72822.0,24881.0,11987.0,6293.0,6243.0,14140.0,139.0,55909.0,38130.0,298274.0,24754.0,95253.0,146271.0,734361.0,71162.0,15142.0,346869.0,205956.0,74041.0,1274783.0,8286.0,95253.0,58467.0,114154.0,31824.0,717240.0,37377.0,21089.0,17064.0,0.0,293048.0,2770.0,276074.0,599214.0,209839.0,822.0,1075548.0,490403.0,513898.0,987427.0,604907.0,5476215.0,796477.0,4372764.0,306974.0,203958.0,295818.0,273441.0,0.0,242537.0,30904.0,258518.0,5060594.0,182059.0,138349.0,0.0,0.0,21180.0,89954.0,43709.0,38056.0,9085.0,9935.0,10254.0,3594.0,195699.0,683.0,1019639.0,452273.0,1944713.0,489144.0,701224.0,964384.0,3128478.0,916264.0,589765.0,2573754.0,2090130.0,611310.0,7399418.0,195672.0,701224.0,1478420.0,605116.0,263994.0,4758974.0,1077572.0,400847.0,256377.0
